(0.04451698497958413, 33570, '64357012')
(0.04451700102600837, 18651, '35720461')
(0.0445170170724326, 8242, '15362704')
(0.04451703311885683, 38587, '74326051')
(0.04451706521170529, 663, '01745362')
(0.04451714544382644, 6520, '13046725')
(0.04451727381522029, 24117, '46275130')
(0.04451732195449299, 38423, '74206531')
(0.04451735404734145, 4969, '07631254')
(0.04451753055800799, 27521, '53126740')
(0.04451759474370491, 26266, '51372604')
(0.044517610790129135, 23518, '45376201')
(0.0445176428829776, 4966, '07625413')
(0.04451783544006837, 34611, '67031452')
(0.04451809218285606, 30519, '60325471')
(0.044518188461401445, 12132, '23705146')
(0.04451826869352261, 32089, '62430175')
(0.04451828473994684, 35661, '70416352')
(0.04451836497206799, 4742, '07435216')
(0.04451844520418914, 24172, '46320715')
(0.04451855752915875, 37360, '72614503')
(0.04451870194697684, 20671, '40623175')
(0.04451871799340107, 8700, '16045237')
(0.044518910550491834, 28062, '53761024')
(0.044518958689764535, 27989, '53710642')
(0.04451908706115837, 23848, '46053712')
(0.044519087061158376, 301, '01456273')
(0.04451918333970377, 24205, '46352071')
(0.04451924752540069, 25073, '47562310')
(0.0445193598503703, 10947, '21340675')
(0.044519472175339914, 30752, '60523417')
(0.04451947217533992, 32512, '63074512')
(0.04451948822176415, 22634, '43260517')
(0.04451950426818839, 3262, '05417623')
(0.04451950426818839, 28576, '54603712')
(0.04451953636103684, 22538, '43170526')
(0.04451961659315799, 15724, '30712645')
(0.044519616593158, 39869, '76210543')
(0.04451963263958223, 5075, '10245763')
(0.04451963263958223, 13088, '25104637')
(0.044519969614491076, 17058, '32607145')
(0.044520097985884924, 3749, '06231754')
(0.04452032263582416, 28799, '54763210')
(0.0445204028679453, 12346, '24073615')
(0.044520402867945306, 10519, '20563174')
(0.04452057937861185, 16563, '32014675')
(0.044520659610733, 17512, '34175602')
(0.044520675657157234, 19640, '37152406')
(0.04452075588927839, 12274, '24035716')
(0.044520787982126844, 33081, '63741250')
(0.04452080402855108, 32088, '62430157')
(0.044520836121399544, 8731, '16057243')
(0.044520868214248, 17338, '34052716')
(0.044520868214248006, 5838, '12064357')
(0.04452088426067223, 31593, '61723450')
(0.04452088426067224, 4285, '06743152')
(0.04452091635352069, 26952, '52360147')
(0.04452094844636916, 15630, '30624157')
(0.04452099658564185, 4022, '06435217')
(0.04452099658564185, 14020, '26370514')
(0.04452104472491454, 34775, '67145320')
(0.04452118914273262, 23480, '45361207')
(0.044521269374853775, 4894, '07546312')
(0.04452136565339916, 7229, '14032765')
(0.04452138169982339, 26393, '51473620')
(0.04452147797836877, 2058, '03716245')
(0.04452147797836877, 3171, '05341672')
(0.04452152611764148, 12188, '23746105')
(0.044521847046126085, 1618, '03254716')
(0.04452194332467147, 18045, '35027461')
(0.04452210378891378, 7952, '15034627')
(0.044522119835338006, 10764, '20754136')
(0.044522135881762244, 8930, '16340527')
(0.044522200067459175, 34554, '65743012')
(0.044522216113883406, 30659, '60432751')
(0.0445224247173984, 28523, '54361720')
(0.044522472856671096, 12755, '24613750')
(0.0445226333209134, 9846, '17503246')
(0.04452266541376187, 22385, '43056721')
(0.04452285797085263, 3062, '05246317')
(0.04452316285291302, 1837, '03526174')
(0.04452319494576149, 29943, '57324160')
(0.04452322703860995, 3999, '06425371')
(0.04452324308503418, 27461, '53071642')
(0.0445232591314584, 13051, '25067143')
(0.04452329122430687, 35918, '70624315')
(0.044523339363579564, 39156, '75214036')
(0.04452335541000379, 4790, '07463215')
(0.04452338750285225, 23159, '45076321')
(0.04452340354927648, 26809, '52140376')
(0.044523435642124944, 32697, '63241570')
(0.04452354796709456, 39776, '76132405')
(0.04452366029206417, 1181, '02571643')
(0.04452374052418533, 28144, '54036712')
(0.044523756570609564, 17436, '34126057')
(0.04452399726697302, 13212, '25306147')
(0.044524029359821485, 7938, '15027346')
(0.04452407749909417, 12007, '23604175')
(0.04452433424188186, 37711, '73214065')
(0.044524542845396864, 36517, '71524063')
(0.044524590984669564, 7767, '14653270')
(0.044524623077518026, 36479, '71465320')
(0.044524927959578416, 15842, '31024657')
(0.04452499214527534, 11263, '21573064')
(0.0445250242381238, 2320, '04236715')
(0.044525056330972264, 31874, '62150437')
(0.04452512051666918, 28657, '54670132')
(0.04452513656309341, 13906, '26173504')
(0.044525200748790336, 16084, '31402756')
(0.0445252328416388, 31445, '61502743')
(0.04452526493448727, 12747, '24610573')
(0.044525489584426495, 22571, '43205761')
(0.044525553770123426, 3237, '05376241')
(0.04452561795582034, 37702, '73206514')
(0.04452571423436573, 36562, '71542603')
(0.04452574632721419, 18722, '36012547')
(0.04452579446648688, 15432, '30461257')
(0.04452584260575958, 20448, '40351267')
(0.044526051209274574, 4400, '07153426')
(0.04452608330212304, 26962, '52361704')
(0.044526099348547274, 31018, '61043725')
(0.044526227719941115, 7221, '14027563')
(0.044526227719941115, 7340, '14207536')
(0.04452630795206227, 1892, '03567214')
(0.04452635609133495, 29873, '57263410')
(0.04452637213775919, 12322, '24063715')
(0.04452643632345611, 15789, '30746251')
(0.04452664492697113, 31432, '61473502')
(0.044526709112668046, 24030, '46213057')
(0.04452696585545573, 18431, '35427610')
(0.044526997948304205, 22798, '43576201')
(0.04452712631969804, 24978, '47506123')
(0.04452717445897074, 26091, '51240673')
(0.044527222598243425, 30784, '60534712')
(0.044527270737516125, 25391, '50247631')
(0.04452762375884921, 36376, '71405623')
(0.0445276718981219, 24817, '47260153')
(0.04452781631593997, 25047, '47532160')
(0.044528008873030746, 9743, '17406532')
(0.04452804096587921, 36961, '72301465')
(0.04452826561581843, 30806, '60543217')
(0.04452836189436382, 6801, '13462570')
(0.04452839398721228, 5679, '10735462')
(0.04452844212648498, 30861, '60715342')
(0.04452849026575767, 9552, '17250346')
(0.04452853840503036, 25450, '50314726')
(0.044528554451454594, 25024, '47523601')
(0.04452858654430306, 21567, '41753260')
(0.04452861863715152, 22131, '42630571')
(0.0445287149156969, 39085, '75143062')
(0.04452877910139382, 34003, '65127043')
(0.04452879514781806, 17984, '34761205')
(0.04452881119424228, 4747, '07436152')
(0.0445288753799392, 14257, '26570143')
(0.04452893956563614, 31516, '61540723')
(0.044529003751333056, 31063, '61073254')
(0.04452908398345421, 1612, '03251746')
(0.044529100029878435, 31243, '61327054')
(0.04452910002987844, 37083, '72401563')
(0.04452919630842383, 12519, '24316570')
(0.04452921235484806, 9349, '16753042')
(0.044529549329756904, 24705, '47162350')
(0.04452964560830229, 2839, '04752163')
(0.044529870258241525, 18213, '35167240')
(0.04452996653678692, 27827, '53471620')
(0.04453027141884729, 30255, '60125473')
(0.04453036769739268, 2693, '04631752')
(0.04453038374381691, 20563, '40527163')
(0.04453039979024114, 35044, '67401523')
(0.044530463975938066, 1145, '02546731')
(0.04453054420805922, 13780, '26071534')
(0.044530560254483445, 39976, '76304512')
(0.04453057630090768, 38422, '74206513')
(0.044530608393756145, 682, '01753624')
(0.044530608393756145, 32914, '63512704')
(0.04453072071872576, 27636, '53216047')
(0.04453080095084692, 38256, '74061235')
(0.04453084909011961, 5185, '10342576')
(0.04453088118296807, 25070, '47562103')
(0.044530929322240766, 17530, '34205716')
(0.044531025600786145, 38674, '74512603')
(0.044531057693634614, 36171, '71240563')
(0.044531346529270766, 28151, '54037621')
(0.04453147490066461, 18405, '35417260')
(0.04453155513278577, 2344, '04256713')
(0.04453160327205846, 2943, '05146372')
(0.04453168350417962, 17131, '32657041')
(0.04453171559702808, 11500, '21760534')
(0.04453176373630076, 36230, '71264305')
(0.04453186001484615, 24217, '46370152')
(0.04453189210769461, 39663, '76034251')
(0.04453200443266424, 33192, '64051237')
(0.044532068618361155, 6655, '13254076')
(0.04453216489690654, 2265, '04173562')
(0.04453216489690654, 22474, '43125706')
(0.04453216489690654, 29483, '56731420')
(0.04453222908260346, 9408, '17042356')
(0.04453227722187616, 32327, '62715430')
(0.044532357453997314, 13782, '26073145')
(0.04453243768611847, 15583, '30572164')
(0.04453248582539116, 21130, '41305726')
(0.04453259815036077, 31489, '61530274')
(0.04453277466102732, 26190, '51324067')
(0.04453283884672423, 36190, '71246503')
(0.044533031403815, 9912, '17540236')
(0.04453312768236039, 7267, '14057263')
(0.04453324000733, 20688, '40631257')
(0.04453327210017847, 16525, '31754062')
(0.0445332881466027, 6521, '13046752')
(0.0445332881466027, 39827, '76152430')
(0.044533352332299624, 1564, '03214756')
(0.044533480703693465, 28757, '54730621')
(0.044533544889390396, 27186, '52637014')
(0.04453359302866309, 21917, '42360751')
(0.04453365721436001, 22666, '43271605')
(0.04453365721436001, 25395, '50261473')
(0.04453367326078424, 25550, '50374216')
(0.0445337053536327, 14326, '26715403')
(0.04453378558575385, 31602, '61725034')
(0.044533801632178086, 37450, '73014625')
(0.04453389791072347, 26950, '52347601')
(0.04453389791072348, 22674, '43276015')
(0.044534090467814244, 38546, '74310526')
(0.0445341225606627, 22751, '43527610')
(0.04453413860708693, 22467, '43120675')
(0.04453415465351117, 38374, '74156302')
(0.04453425093205655, 21140, '41307526')
(0.04453429907132924, 23131, '45067132')
(0.04453439534987463, 31658, '61750324')
(0.04453444348914732, 3509, '05721643')
(0.04453471627835925, 31427, '61472530')
(0.04453482860332886, 19234, '36512704')
(0.044534973021146944, 2847, '04753261')
(0.044534989067571175, 3630, '06134257')
(0.04453511743896502, 27084, '52463017')
(0.04453526185678309, 11610, '23067145')
(0.044535438367449644, 4737, '07432561')
(0.0445356790638131, 16644, '32065147')
(0.044535695110237326, 35553, '70324561')
(0.04453575929593425, 8360, '15462307')
(0.04453575929593425, 10827, '21043675')
(0.04453582348163117, 4341, '07126453')
(0.0445358395280554, 29153, '56273410')
(0.04453587162090387, 30517, '60325174')
(0.04453606417799464, 19810, '37402615')
(0.04453652952429733, 6084, '12465037')
(0.044536625802842726, 3502, '05716423')
(0.044536625802842726, 29787, '57210463')
(0.04453665789569118, 32286, '62703145')
(0.04453670603496388, 12370, '24105736')
(0.044536738127812336, 30797, '60541732')
(0.04453677022066079, 14430, '27034156')
(0.044536770220660805, 16087, '31405276')
(0.04453678626708503, 17029, '32574061')
(0.044536834406357716, 23827, '46037152')
(0.04453683440635773, 34218, '65307124')
(0.044536962777751564, 26829, '52147360')
(0.04453709114914541, 5804, '12047536')
(0.04453715533484233, 37788, '73264015')
(0.04453725161338772, 11833, '23460175')
(0.044537299752660416, 15443, '30462751')
(0.04453736393835734, 22418, '43071526')
(0.04453736393835734, 23742, '45761023')
(0.04453737998478157, 28120, '54026713')
(0.0445376046347208, 26339, '51432760')
(0.044537604634720805, 14452, '27041635')
(0.0445376527739935, 28778, '54760213')
(0.044537781145387347, 1334, '02715436')
(0.044537861377508495, 27885, '53617240')
(0.044537909516781195, 20701, '40635172')
(0.044537909516781195, 33914, '65041327')
(0.04453847114162928, 13004, '25037416')
(0.04453850323447773, 36573, '71546230')
(0.04453867974514427, 18767, '36027541')
(0.044538743930841194, 32245, '62543071')
(0.044538759977265426, 7929, '15024673')
(0.04453879207011389, 3823, '06273154')
(0.04453879207011389, 5989, '12375064')
(0.04453903276647735, 23358, '45261037')
(0.04453935369496197, 13178, '25170436')
(0.044539482066355815, 38517, '74265130')
(0.04453951415920428, 21635, '42035761')
(0.044539690669870825, 34540, '65740312')
(0.044539786948416205, 24573, '47056231')
(0.04453980299484044, 18824, '36072415')
(0.04453991531981005, 14789, '27410653')
(0.04453994741265851, 39063, '75134260')
(0.04453996345908274, 29930, '57320416')
(0.04453999555193121, 4405, '07154263')
(0.044540027644779656, 39214, '75246301')
(0.044540107876900825, 18369, '35402671')
(0.04454017206259775, 12766, '24617503')
(0.044540204155446204, 10881, '21064573')
(0.044540348573264284, 16793, '32175640')
(0.044540364619688515, 37241, '72514630')
(0.044540460898233894, 30510, '60324157')
(0.04454062136247621, 12660, '24536017')
(0.044540781826718515, 20572, '40531726')
(0.04454084601241543, 13426, '25471603')
(0.04454086205883967, 12317, '24061753')
(0.04454100647665774, 31439, '61475320')
(0.044541199033748514, 22593, '43215670')
(0.044541359497990825, 11514, '21765034')
(0.04454142368368775, 31238, '61325407')
(0.04454145577653621, 7350, '14235067')
(0.04454145577653622, 13381, '25436071')
(0.04454148786938467, 20942, '41056327')
(0.044541519962233135, 39765, '76125340')
(0.044541696472899676, 13211, '25304761')
(0.044541905076414666, 16817, '32406751')
(0.04454190507641468, 12403, '24137065')
(0.044541937169263135, 37506, '73046125')
(0.04454200135496005, 10879, '21064375')
(0.044542001354960066, 24837, '47265130')
(0.044542001354960066, 38328, '74130256')
(0.04454206554065699, 34315, '65374021')
(0.04454209763350545, 28917, '56074231')
(0.04454211367992968, 2955, '05162473')
(0.04454220995847506, 25823, '50716432')
(0.04454222600489929, 7886, '14753206')
(0.044542258097747756, 11801, '23416750')
(0.044542386469141604, 12311, '24057631')
(0.04454241856199006, 19889, '37452610')
(0.0445424346084143, 26688, '52041367')
(0.04454245065483852, 6997, '13625074')
(0.04454245065483852, 14380, '26750413')
(0.04454248274768698, 5352, '10462357')
(0.04454248274768698, 20858, '40761325')
(0.04454253088695968, 30877, '60724153')
(0.0445425950726566, 26923, '52317064')
(0.04454265925835353, 12449, '24165730')
(0.04454286786186852, 20348, '40257316')
(0.04454286786186853, 21754, '42135706')
(0.04454291600114123, 12286, '24037615')
(0.04454294809398968, 25574, '50416327')
(0.04454294809398968, 39051, '75130462')
(0.04454318879035314, 34497, '65721340')
(0.04454320483677738, 3349, '05473162')
(0.04454334925459545, 352, '01475623')
(0.044543445533140845, 7520, '14362507')
(0.04454350971883777, 5771, '12035764')
(0.044543718322352766, 3405, '05627341')
(0.044543734368777003, 13061, '25071643')
(0.044543830647322376, 1292, '02657314')
(0.044543846693746614, 25677, '50476231')
(0.04454400715798893, 22520, '43162507')
(0.044544039250837386, 11709, '23157460')
(0.04454408739011007, 26535, '51704362')
(0.0445441034365343, 12659, '24531760')
(0.04454411948295854, 4576, '07315624')
(0.044544151575806996, 33205, '64053172')
(0.044544183668655465, 14002, '26351704')
(0.044544215761503914, 35207, '67514320')
(0.04454424785435239, 12151, '23714065')
(0.044544472504291624, 31896, '62170345')
(0.0445445206435643, 22143, '42635170')
(0.04454453668998854, 16125, '31427560')
(0.044544616922109696, 7944, '15032467')
(0.04454464901495815, 11086, '21437605')
(0.04454468110780662, 5123, '10264753')
(0.044544729247079314, 23368, '45263701')
(0.04454480947920046, 38733, '74536120')
(0.0445448255256247, 10898, '21073546')
(0.0445448255256247, 18868, '36120745')
(0.0445448255256247, 31007, '61037542')
(0.04454484157204893, 14675, '27314650')
(0.044544857618473155, 26618, '51760324')
(0.044544857618473155, 38203, '74026153')
(0.04454487366489739, 39231, '75263140')
(0.044544921804170086, 27368, '53014627')
(0.04454493785059431, 32715, '63250471')
(0.04454495389701855, 38565, '74316250')
(0.04454496994344277, 15022, '27605413')
(0.044545034129139696, 27574, '53167402')
(0.044545146454109306, 18383, '35407621')
(0.044545178546957775, 6425, '12745630')
(0.044545194593382006, 25704, '50621347')
(0.04454535505762432, 36429, '71436250')
(0.044545499475442396, 31030, '61047523')
(0.04454557970756355, 17461, '34156072')
(0.04454564389326047, 31827, '62130574')
(0.0445456599396847, 27473, '53074621')
(0.04454590063604817, 24046, '46217503')
(0.04454614133241162, 9574, '17256403')
(0.044546205518108554, 2247, '04165372')
(0.044546221564532786, 13185, '25173460')
(0.04454625365738124, 38952, '75041236')
(0.04454625365738124, 40238, '76513204')
(0.04454641412162356, 15756, '30725146')
(0.04454644621447201, 25791, '50673241')
(0.04454647830732048, 8782, '16207534')
(0.04454668691083547, 6627, '13240675')
(0.0445471201642897, 13699, '26017354')
(0.04454716830356241, 12116, '23675104')
(0.04454739295350164, 10212, '20316457')
(0.04454753737131971, 32628, '63174025')
(0.04454761760344086, 2410, '04315726')
(0.044547649696289326, 1565, '03214765')
(0.04454772992841048, 3142, '05317624')
(0.044547729928410496, 32923, '63517042')
(0.044547745974834706, 25802, '50712436')
(0.044548131089016264, 6893, '13540762')
(0.044548131089016264, 19755, '37250461')
(0.04454829155325857, 2259, '04172563')
(0.04454840387822818, 31994, '62350417')
(0.04454851620319779, 36066, '71046235')
(0.044548516203197795, 27221, '52670431')
(0.04454861248174318, 31167, '61254370')
(0.04454870876028857, 39676, '76041523')
(0.0445487248067128, 21460, '41670523')
(0.04454885317810665, 3230, '05374216')
(0.04454891736380357, 2578, '04532716')
(0.044548981549500495, 21684, '42065137')
(0.04454904573519742, 12367, '24105376')
(0.04454910992089434, 17606, '34265107')
(0.04454928643156087, 4584, '07321456')
(0.04454947898865164, 16368, '31640257')
(0.04454973573143934, 38772, '74603125')
(0.044549799917136264, 33565, '64352071')
(0.04454989619568166, 6631, '13245076')
(0.044549960381378574, 28926, '56103247')
(0.04454999247422703, 36805, '72054163')
(0.04455008875277242, 7591, '14523076')
(0.044550104799196646, 33552, '64350127')
(0.044550120845620884, 6888, '13540267')
(0.044550297356287426, 38576, '74321506')
(0.044550393634832805, 36769, '72041365')
(0.04455040968125704, 1483, '03147265')
(0.04455042572768126, 32028, '62374015')
(0.04455047386695395, 38824, '74623501')
(0.04455055409907511, 58, '01254736')
(0.044550554099075115, 3667, '06147253')
(0.044550570145499346, 8647, '16024375')
(0.04455077874901435, 24432, '46730125')
(0.04455081084186281, 14805, '27416350')
(0.0445510675846505, 10639, '20653174')
(0.044551260141741274, 11269, '21574063')
(0.044551260141741274, 19845, '37416250')
(0.044551276188165505, 28624, '54623701')
(0.04455140455955935, 20868, '40763125')
(0.04455140455955935, 30093, '57436120')
(0.0445515329309532, 26098, '51243706')
(0.044551693395195505, 11630, '23075416')
(0.044551693395195505, 26766, '52104367')
(0.04455170944161974, 2686, '04627513')
(0.04455175758089243, 15768, '30741256')
(0.044551837813013584, 31181, '61270543')
(0.04455206246295281, 6145, '12530476')
(0.044552174787922436, 32325, '62715340')
(0.044552174787922436, 34644, '67043125')
(0.04455219083434666, 18293, '35240761')
(0.04455239943786167, 6754, '13425706')
(0.044552447577134356, 2580, '04536127')
(0.044552624087800904, 34126, '65217403')
(0.044553025248406666, 14509, '27064153')
(0.0445532498983459, 38447, '74216530')
(0.04455324989834591, 15358, '30276514')
(0.04455344245543667, 868, '02341756')
(0.04455347454828513, 38708, '74526103')
(0.044553490594709366, 26286, '51403267')
(0.044553907801739366, 32093, '62430751')
(0.044554052219557445, 23020, '43760512')
(0.04455408431240591, 19037, '36250741')
(0.04455410035883013, 35260, '67540312')
(0.044554164544527056, 27253, '52704163')
(0.04455426082307245, 656, '01743526')
(0.04455427686949668, 27398, '53026417')
(0.04455429291592091, 14606, '27154306')
(0.04455440524089053, 16733, '32150764')
(0.04455443733373898, 9278, '16724305')
(0.04455443733373898, 12423, '24156370')
(0.044554886633617445, 4431, '07164352')
(0.04455514337640515, 28784, '54761203')
(0.044555191515677835, 34962, '67315024')
(0.04455531988707168, 36055, '71043265')
(0.04455544825846553, 6578, '13072546')
(0.04455548035131399, 33052, '63720514')
(0.04455554453701092, 22614, '43251067')
(0.04455573709410169, 4948, '07621534')
(0.04455573709410169, 20354, '40261537')
(0.044555945697616686, 35743, '70462153')
(0.04455600988331361, 23446, '45317602')
(0.04455602592973784, 21806, '42165307')
(0.044556058022586296, 39369, '75402361')
(0.04455618639398016, 27543, '53146270')
(0.04455625057967707, 8058, '15207346')
(0.04455628267252554, 4724, '07426315')
(0.04455629871894977, 10216, '20316745')
(0.044556330811798224, 20663, '40617532')
(0.044556394997495155, 10912, '21075634')
(0.04455642709034361, 15036, '27614035')
(0.04455642709034362, 32534, '63105427')
(0.04455645918319208, 30630, '60423157')
(0.04455657150816169, 9781, '17435062')
(0.04455661964743439, 8341, '15436072')
(0.04455669987955554, 33161, '64025731')
(0.044556731972404, 4307, '06752431')
(0.044556876390222086, 15157, '30146275')
(0.04455689243664631, 29866, '57261403')
(0.04455698871519169, 35263, '67541032')
(0.04455705290088863, 8268, '15374026')
(0.044557133133009776, 10780, '20761534')
(0.044557325690100534, 6750, '13425067')
(0.04455734173652477, 24115, '46275031')
(0.044557357782949, 24062, '46235107')
(0.04455748615434286, 29422, '56704312')
(0.04455759847931247, 8983, '16372054')
(0.0445576145257367, 5824, '12056734')
(0.04455771080428208, 4470, '07234156')
(0.04455780708282747, 39393, '75412360')
(0.044557855222100165, 30779, '60532741')
(0.04455804777919093, 32896, '63504712')
(0.04455820824343325, 5040, '10234567')
(0.044558256382705934, 37209, '72503461')
(0.044558320568402865, 25750, '50637412')
(0.04455840080052402, 15354, '30276145')
(0.044558432893372475, 36773, '72041653')
(0.04455848103264516, 36499, '71506243')
(0.04455851312549363, 15769, '30741265')
(0.044558545218342085, 33187, '64037152')
(0.04455857731119055, 11274, '21576034')
(0.04455918707531133, 29188, '56310724')
(0.04455929940028094, 33037, '63714052')
(0.04455936358597786, 20972, '41067325')
(0.044559475910947485, 32049, '62403571')
(0.04455954009664441, 10737, '20743561')
(0.04455982893228056, 15788, '30746215')
(0.04455987707155325, 22050, '42567013')
(0.044560053582219795, 2337, '04253671')
(0.04456016590718941, 14677, '27315064')
(0.04456031032500748, 25418, '50271436')
(0.04456034241785595, 14600, '27153406')
(0.04456035846428018, 7888, '14753602')
(0.0445604226499771, 4941, '07615342')
(0.04456055102137095, 1586, '03241657')
(0.044560615207067875, 2877, '04765231')
(0.04456075962488596, 750, '02145367')
(0.04456079171773441, 13080, '25103467')
(0.04456079171773441, 32946, '63527014')
(0.044560920089128264, 13408, '25463701')
(0.044561032414097874, 4965, '07625341')
(0.044561032414097874, 10849, '21053476')
(0.04456111264621903, 4451, '07214653')
(0.044561241017612885, 13002, '25037146')
(0.04456133729615826, 34473, '65712340')
(0.044561481713976336, 12648, '24530167')
(0.04456149776040057, 15917, '31062754')
(0.044561497760400574, 23964, '46153027')
(0.04456151380682479, 13862, '26145307')
(0.04456152985324902, 9418, '17043625')
(0.04456152985324903, 16078, '31276504')
(0.0445617705496125, 30603, '60412573')
(0.04456186682815788, 2895, '05126473')
(0.044561898921006336, 20343, '40256371')
(0.04456210752452134, 29896, '57304612')
(0.0445623482208848, 31812, '62105347')
(0.04456255682439981, 20866, '40762513')
(0.04456255682439981, 22330, '43015726')
(0.04456273333506634, 13536, '25670134')
(0.04456274938149058, 25904, '50762314')
(0.04456276542791481, 7052, '13657204')
(0.04456287775288442, 33876, '65024137')
(0.04456302217070251, 12334, '24067513')
(0.044563086356399426, 5386, '10473625')
(0.04456331100633865, 1320, '02713456')
(0.04456331100633865, 21423, '41635270')
(0.04456358379555059, 10001, '17624530')
(0.044563647981247505, 31578, '61705234')
(0.04456377635264135, 12733, '24605173')
(0.04456380844548981, 12342, '24073156')
(0.044563840538338284, 13189, '25174063')
(0.04456400100258058, 21396, '41625037')
(0.04456416146682289, 32335, '62731054')
(0.0445641614668229, 15375, '30416572')
(0.04456419355967135, 29654, '57104326')
(0.04456419355967135, 30210, '57634012')
(0.044564594720277136, 23038, '43765201')
(0.04456461076670136, 20856, '40761235')
(0.04456461076670136, 29984, '57361204')
(0.044564626813125584, 1827, '03521674')
(0.04456469099882251, 7963, '15037264')
(0.04456483541664059, 13225, '25310476')
(0.04456489960233752, 284, '01437526')
(0.044564963788034435, 14271, '26573140')
(0.044565108205852515, 30856, '60714523')
(0.04456514029870098, 9248, '16703425')
(0.04456531680936752, 32725, '63254071')
(0.04456554145930675, 26902, '52307614')
(0.04456555750573098, 24227, '46371520')
(0.044565669830700594, 4981, '07634152')
(0.0445656698307006, 39542, '75623104')
(0.04456578215567021, 3114, '05276134')
(0.04456579820209445, 38626, '74361502')
(0.0445658784342156, 37698, '73206145')
(0.04456599075918521, 24700, '47160523')
(0.04456605494488214, 16136, '31452607')
(0.04456610308415483, 16175, '31467520')
(0.04456639191979098, 19570, '37104625')
(0.04456639191979099, 5825, '12056743')
(0.04456647215191213, 29656, '57104623')
(0.044566568430457525, 11465, '21745630')
(0.044566744941124066, 33863, '65017432')
(0.044566760987548304, 12831, '24673150')
(0.04456679308039675, 22334, '43016527')
(0.04456679308039675, 31351, '61423075')
(0.04456695354463907, 32468, '63047215')
(0.044567017730335994, 3615, '06125473')
(0.044567017730335994, 16200, '31502467')
(0.04456722633385098, 29227, '56327041')
(0.04456724238027522, 39701, '76051432')
(0.04456725842669946, 12148, '23710645')
(0.04456727447312369, 7597, '14526073')
(0.04456733865882061, 38829, '74625130')
(0.04456737075166907, 35063, '67405321')
(0.04456741889094177, 9896, '17532406')
(0.044567450983790224, 19629, '37146250')
(0.044567627494456766, 40032, '76340125')
(0.04456769168015368, 11455, '21743065')
(0.044567739819426376, 12955, '24765031')
(0.044567739819426376, 30920, '60742315')
(0.044567755865850614, 26870, '52174306')
(0.04456782005154753, 33058, '63721504')
(0.04456786819082022, 673, '01752364')
(0.044567884237244455, 15361, '30412576')
(0.04456790028366869, 31702, '62017534')
(0.044567916330092924, 31496, '61532407')
(0.04456798051578984, 31911, '62174350')
(0.04456802865506254, 16315, '31576042')
(0.04456804470148677, 2517, '04376251')
(0.04456804470148677, 24066, '46237015')
(0.04456810888718369, 10855, '21054376')
(0.04456818911930484, 16230, '31524067')
(0.04456834958354715, 12092, '23657104')
(0.044568445862092534, 13912, '26174503')
(0.044568445862092534, 40112, '76412305')
(0.04456851004778946, 30757, '60524173')
(0.044568558187062145, 11546, '23041657')
(0.044568606326334845, 714, '01765234')
(0.044568670512031776, 15547, '30547162')
(0.04456873469772869, 39850, '76203514')
(0.04456883097627407, 30360, '60213457')
(0.04456884702269831, 1215, '02615473')
(0.04456894330124369, 15602, '30612547')
(0.04456895934766792, 10185, '20174563')
(0.04456910376548601, 17275, '32765041')
(0.044569200044031386, 18299, '35241760')
(0.04456923213687985, 13619, '25731640')
(0.044569248183304086, 28884, '56043127')
(0.04456931236900101, 15895, '31054276')
(0.04456942469397062, 28623, '54623170')
(0.044569488879667545, 2874, '04765123')
(0.04456958515821292, 16567, '32015476')
(0.04456985794742485, 10455, '20516473')
(0.04456989004027332, 36962, '72301546')
(0.04456997027239447, 13050, '25067134')
(0.04457000236524293, 15829, '30764152')
(0.04457003445809139, 7994, '15062437')
(0.044570050504515624, 18800, '36052417')
(0.04457009864378832, 15482, '30512647')
(0.044570130736636786, 16632, '32061457')
(0.04457041957227293, 17413, '34106275')
(0.04457046771154562, 16519, '31752064')
(0.04457046771154562, 18672, '35740126')
(0.044570483757969855, 16580, '32017546')
(0.04457061212936371, 15401, '30426751')
(0.04457075654718179, 586, '01673524')
(0.044570804686454475, 5986, '12374605')
(0.04457091701142409, 34041, '65142370')
(0.044570965150696785, 15991, '31245076')
(0.04457099724354525, 25780, '50671423')
(0.044571093522090634, 4303, '06752143')
(0.04457110956851486, 38273, '74063521')
(0.04457122189348447, 5160, '10324567')
(0.044571237939908706, 12686, '24563107')
(0.044571366311302554, 34522, '65731402')
(0.04457144654342371, 4352, '07134526')
(0.04457146258984795, 32357, '62740531')
(0.04457151072912064, 16227, '31520674')
(0.04457159096124179, 16221, '31507462')
(0.044571703286211406, 20044, '37601524')
(0.04457194398257487, 39514, '75612403')
(0.04457220072536256, 37632, '73150246')
(0.04457221677178679, 22298, '42760315')
(0.04457234514318064, 18099, '35071462')
(0.044572521653847175, 22462, '43107625')
(0.04457255374669563, 6870, '13524067')
(0.04457260188596833, 3671, '06147532')
(0.04457263397881679, 17182, '32706514')
(0.04457263397881679, 31070, '61074325')
(0.04457282653590756, 6003, '12403675')
(0.044572826535907564, 12470, '24175306')
(0.04457292281445295, 7087, '13704265')
(0.044572938860877175, 14924, '27516304')
(0.044572987000149875, 2704, '04635712')
(0.0445730511858468, 35056, '67403512')
(0.04457308327869525, 39056, '75132406')
(0.04457316351081642, 32536, '63105724')
(0.04457324374293757, 28653, '54637120')
(0.04457324374293758, 2171, '04125763')
(0.04457327583578603, 2107, '03746152')
